GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
12	76858709	76879023	CSRP2
12	77021248	77065569	E2F7
12	77324641	78213010	NAV3
12	78863993	79452008	SYT1
12	79574979	79690964	PAWR
12	79773563	79935460	PPP1R12A
12	80099537	80380879	OTOGL
12	80402178	80680273	PTPRQ
12	80707634	80709474	MYF6
12	80716912	80719671	MYF5
12	80792520	80937925	LIN7A
12	80936414	81261210	ACSS3
12	81257975	81759553	PPFIA2
12	82223681	82358805	CCDC59
12	82358528	82479239	METTL25
12	82686880	83134870	TMTC2
12	84859491	84913615	SLC6A15
12	85014311	85036277	TSPAN19
12	85036314	85264457	LRRIQ1
12	85280220	85301784	ALX1
12	85800703	85836409	RASSF9
12	85874295	85882992	NTS
12	85955666	86838904	MGAT4C
12	87980035	88034037	C12orf50
12	88033846	88050160	C12orf29
12	88049014	88142088	CEP290
12	88142296	88199887	TMTC3
12	88492793	88580851	KITLG
12	89347235	89352501	DUSP6
12	89419718	89526047	POC1B
12	89519408	89526262	POC1B-GALNT4
12	89519412	89524796	GALNT4
12	89588049	89709300	ATP2B1
12	90905622	90955176	CCER1
12	90963682	91005026	EPYC
12	91050491	91057983	KERA
12	91102629	91111494	LUM
12	91140484	91182824	DCN
12	92140278	92145846	BTG1
12	92420094	92428148	CLLU1OS
12	92702843	92772455	C12orf74
12	92770637	92929331	EEA1
12	93377883	93408146	NUDT4
12	93405673	93441947	UBE2N
12	93467488	93516214	MRPL42
12	93569814	93583487	SOCS2
12	93677375	93894840	CRADD
12	94148577	94307675	PLXNC1
12	94306449	94459988	CEP83
12	94567122	94650557	TMCC3
12	94897055	95003748	NDUFA12
12	95020229	95073628	NR2C1
12	95076749	95217482	FGD6
12	95217746	95302799	VEZT
12	95473520	95515839	METAP2
12	95516560	95551476	USP44
12	95657807	95791152	NTN4
12	95858928	95903828	SNRPF
12	95867048	95942635	CCDC38
12	95943331	95968720	AMDHD1
12	95972662	95996365	HAL
12	96000753	96043520	LTA4H
12	96194375	96269824	ELK3
12	96278261	96400480	CDK17
12	96489571	96875555	CFAP54
12	96907223	96953777	NEDD1
12	98515512	98550379	TMPO
12	98593591	98606379	SLC25A3
12	98613405	98645113	IKBIP
12	98645141	98735433	APAF1
12	98726457	99984654	ANKS1B
12	99647753	99650114	FAM71C
12	100028455	100142874	UHRF1BP1L
12	100199122	100241865	ACTR6
12	100203669	100267079	DEPDC4
12	100267140	100341715	SCYL2
12	100357074	100422055	SLC17A8
12	100473708	100564414	NR1H4
12	100573683	100628288	GAS2L3
12	100717526	101128641	ANO4
12	101155493	101210238	SLC5A8
12	101280105	101386618	UTP20
12	101393116	101407772	ARL1
12	101475336	101486997	SPIC
12	101568353	101686028	MYBPC1
12	101696947	101744140	CHPT1
12	101728648	101739472	SYCP3
12	101745499	101830959	GNPTAB
12	101877580	102012130	DRAM1
12	102012840	102062149	WASHC3
12	102073103	102120120	NUP37
12	102120185	102197520	PARPBP
12	102196459	102197833	PMCH
12	102395874	102481744	IGF1
12	102836889	102958410	PAH
12	102957674	102960513	ASCL1
12	103237591	103496010	C12orf42
12	103587273	103766719	STAB2
12	103770453	103841234	NT5DC3
12	103930107	103953645	HSP90B1
12	103940763	103965708	C12orf73
12	103965822	103988874	TDG
12	103988984	104064183	GLT8D2
12	104064531	104106524	HCFC2
12	104117086	104138241	NFYB
12	104215779	104350307	TXNRD1
12	104303739	104305205	EID3
12	104455295	104762014	CHST11
12	104802553	104958744	SLC41A2
12	104986316	105074197	C12orf45
12	105019784	105107643	ALDH1L2
12	105107324	105169134	WASHC4
12	105173297	105236203	APPL2
12	105235290	105396097	C12orf75
12	106063340	106140033	NUAK1
12	106237881	106304279	CKAP4
12	106301929	106347003	TCP11L2
12	106357748	106510198	POLR3B
12	106582907	106762803	RFX4
12	106774621	106889316	RIC8B
12	106955719	106978778	TMEM263
12	106977277	106987160	MTERF2
12	106991364	107093549	CRY1
12	107318421	107659642	BTBD11
12	107685799	107713162	PWP1
12	107732871	107761272	PRDM4
12	107774385	107776644	ASCL4
12	108129288	108250537	WSCD2
12	108288044	108339317	CMKLR1
12	108515277	108525837	FICD
12	108522214	108561400	SART3
12	108562582	108569384	ISCU
12	108589851	108598320	TMEM119
12	108622277	108633959	SELPLG
12	108645109	108731596	CORO1C
12	108778191	108857590	SSH1
12	108858932	108901043	DAO
12	108907741	109021068	SVOP
12	109023089	109088023	USP30
12	109088188	109093631	ALKBH2
12	109097574	109110992	UNG
12	109116595	109268226	ACACB
12	109277978	109309284	FOXN4
12	109347903	109455523	MYO1H
12	109448655	109477359	KCTD10
12	109477402	109536705	UBE3B
12	109553715	109573580	MMAB
12	109573255	109598125	MVK
12	109714228	109770507	FAM222A
12	109783085	109833401	TRPV4
12	109850945	109880541	GLTP
12	109900264	109983841	TCHP
12	109929802	109996389	GIT2
12	109999186	110039763	ANKRD13A
12	110027028	110073634	C12orf76
12	110124335	110218793	IFT81
12	110280756	110351093	ATP2A2
12	110372900	110403730	ANAPC7
12	110434823	110450422	ARPC3
12	110452486	110469268	GPN3
12	110468415	110490385	FAM216A
12	110491083	110502111	VPS29
12	110501655	110532086	RAD9B
12	110533245	110583318	PPTC7
12	110614027	110649430	TCTN1
12	110627841	110704950	HVCN1
12	110719680	110742939	PPP1CC
12	110846769	110907535	CCDC63
12	110910819	110921443	MYL2
12	111034165	111350554	CUX2
12	111360651	111369121	PHETA1
12	111405948	111451623	SH2B3
12	111443485	111599676	ATXN2
12	111642146	111685956	BRAP
12	111686056	111757107	ACAD10
12	111753890	111791418	AC002996.1
12	111766887	111817532	ALDH2
12	111842228	111902222	MAPKAPK5
12	111931282	112013185	TMEM116
12	112013348	112023449	ERP29
12	112026689	112108796	NAA25
12	112125538	112153604	TRAFD1
12	112160188	112382439	HECTD4
12	112405190	112418838	RPL6
12	112418351	112509913	PTPN11
12	112570380	112898881	RPH3A
12	112906783	112933222	OAS1
12	112938444	112973251	OAS3
12	112978395	113011723	OAS2
12	113056709	113098028	DTX1
12	113098819	113136239	RASAL1
12	113149858	113159276	CFAP73
12	113157174	113185479	DDX54
12	113185526	113192368	RITA1
12	113195441	113221094	IQCD
12	113221050	113298585	TPCN1
12	113298759	113359493	SLC8B1
12	113358566	113391629	PLBD2
12	113392445	113426301	SDS
12	113422380	113438276	SDSL
12	113462033	113472280	LHX5
12	113816738	113966325	RBM19
12	114353931	114408442	TBX5
12	114670255	114684175	TBX3
12	115953872	116277719	MED13L
12	116548105	116576606	MAP1LC3B2
12	116710171	116738070	C12orf49
12	116738178	116853631	RNFT2
12	116856144	116881441	HRK
12	116910950	117031148	FBXW8
12	117038923	117099479	TESC
12	117141988	117190531	FBXO21
12	117208142	117452170	NOS1
12	117453012	117968990	KSR2
12	118013588	118033130	RFC5
12	118032694	118062430	WSB2
12	118063593	118136026	VSIG10
12	118136124	118145584	PEBP1
12	118149801	118372907	TAOK3
12	118376555	118418033	SUDS3
12	118981541	119163051	SRRM4
12	119178642	119221131	HSPB8
12	119334712	119541040	CCDC60
12	119593774	119643075	TMEM233
12	119667864	119681624	PRKAB1
12	119685791	119877320	CIT
12	119989869	120094494	BICDL1
12	120095099	120117502	RAB35
12	120127202	120194715	GCN1
12	120196699	120201235	RPLP0
12	120210439	120265771	PXN
12	120302316	120313249	SIRT4
12	120322115	120327779	PLA2G1B
12	120341330	120369164	MSI1
12	120438090	120440737	COX6A1
12	120438198	120460006	AL021546.1
12	120443964	120446384	TRIAP1
12	120446444	120463749	GATC
12	120461672	120469748	SRSF9
12	120469850	120498493	DYNLL1
12	120503279	120534434	COQ5
12	120533480	120577588	RNF10
12	120578764	120581402	POP5
12	120640552	120667324	CABP1
12	120687149	120701859	MLEC
12	120710458	120723640	UNC119B
12	120725774	120740008	ACADS
12	120762510	120904358	SPPL3
12	120978543	121002512	HNF1A
12	121000486	121016502	C12orf43
12	121019111	121039242	OASL
12	121132819	121188032	P2RX7
12	121209857	121234106	P2RX4
12	121237675	121298308	CAMKK2
12	121308245	121399896	ANAPC5
12	121400041	121430623	RNF34
12	121429096	121581023	KDM2B
12	121626550	121642677	ORAI1
12	121648742	121672631	MORN3
12	121712752	121783001	TMEM120B
12	121777754	121803403	RHOF
12	121804180	121832584	SETD1B
12	121839527	121863596	HPD
12	121888732	121918297	PSMD9
12	121888809	121921470	AC069503.2
12	121918592	122003927	WDR66
12	122019422	122062044	BCL7A
12	122078756	122147344	MLXIP
12	122167738	122203471	LRRC43
12	122172029	122174221	IL31
12	122203681	122208952	B3GNT4
12	122207662	122227534	AC048338.2
12	122207668	122227456	DIABLO
12	122207779	122266423	AC048338.1
12	122229564	122266494	VPS33A
12	122271432	122422632	CLIP1
12	122471599	122501073	ZCCHC8
12	122503454	122527000	RSRC2
12	122527246	122626396	KNTC1
12	122701293	122703357	HCAR2
12	122714756	122716811	HCAR3
12	122726076	122730844	HCAR1
12	122752824	122771064	DENR
12	122774526	122827528	CCDC62
12	122834453	122862961	HIP1R
12	122865330	122896127	VPS37B
12	122920951	122981649	ABCB9
12	122974580	122980043	OGFOD2
12	122980060	122982913	ARL6IP4
12	122983480	123150015	PITPNM2
12	123152320	123244014	MPHOSPH9
12	123233436	123257960	C12orf65
12	123250112	123272334	CDK2AP1
12	123289109	123364847	SBNO1
12	123383773	123409353	KMT5A
12	123410683	123436717	RILPL2
12	123458088	123473154	SNRNP35
12	123470054	123533719	RILPL1
12	123584533	123598582	TMED2
12	123602077	123620943	DDX55
12	123620406	123633766	EIF2B1
12	123633739	123662604	GTF2H3
12	123671113	123708399	TCTN2
12	123712353	123761755	ATP6V0A2
12	123762188	123936206	DNAH10
12	123918660	123972831	CCDC92
12	123971845	124015439	ZNF664
12	123973241	124316024	RFLNA
12	124324415	124567589	NCOR2
12	124776856	124882668	SCARB1
12	124911604	124917368	UBC
12	124946825	124989131	DHX37
12	124993645	125031231	BRI3BP
12	125065434	125143333	AACS
12	125186836	125662377	TMEM132B
12	128267403	128707915	TMEM132C
12	128793194	128823958	SLC15A4
12	128853427	128984968	GLT1D1
12	129071725	129904025	TMEM132D
12	130162459	130165740	FZD10
12	130337887	130372637	PIWIL1
12	130396137	130716281	RIMBP2
12	130789600	130839266	STX2
12	130872037	130877678	RAN
12	130953907	131141469	ADGRD1
12	131711081	131799737	SFSWAP
12	131828393	131851783	MMP17
12	131894622	131923150	ULK1
12	131929200	131945896	PUS1
12	131949920	132081102	EP400
12	132136594	132144319	DDX51
12	132144457	132152473	NOC4L
12	132196372	132329589	GALNT9
12	132489551	132585188	FBRSL1
12	132603150	132610582	LRCOL1
12	132618776	132622388	P2RX2
12	132623753	132687376	POLE
12	132687587	132704985	PXMP2
12	132710819	132722734	PGAM5
12	132725503	132761832	ANKLE2
12	132768914	132829078	GOLGA3
12	132822187	132956304	CHFR
12	132918306	132956306	ZNF605
12	132986365	133032952	ZNF26
12	133037292	133063304	ZNF84
12	133079838	133107544	ZNF140
12	133106817	133130473	ZNF891
12	133130575	133159465	ZNF10
12	133130984	133202369	AC026786.1
12	133181409	133214831	ZNF268
12	133218312	133236095	ANHX
13	19173772	19181824	TUBA3C
13	19422877	19536762	TPTE2
13	19633659	19673441	MPHOSPH8
13	19674752	19783019	PSPC1
13	19823482	19863649	ZMYM5
13	19958670	20091829	ZMYM2
13	20138255	20161052	GJA3
13	20187463	20192938	GJB2
13	20221962	20232365	GJB6
13	20403666	20525873	CRYL1
13	20567069	20691437	IFT88
13	20702127	20723098	IL17D
13	20728731	20773961	EEF1AKMT1
13	20777329	20903048	XPO4
13	20973036	21061586	LATS2
13	21140514	21149084	SAP18
13	21153595	21176552	SKA3
13	21176658	21179084	MRPL57
13	21372573	21459370	ZDHHC20
13	21492691	21604181	MICU2
13	21671073	21704498	FGF9
13	23180952	23325165	SGCG
13	23328826	23433740	SACS
13	23570370	23676104	TNFRSF19
13	23730189	23889400	MIPEP
13	23890525	23902655	C1QTNF9B
13	23979700	24321031	AL359736.1
13	23979805	24307074	SPATA13
13	24307166	24322535	C1QTNF9
13	24420931	24512778	PARP4
13	24680411	24712493	ATP12A
13	24764169	24879921	RNF17
13	24882279	24922889	CENPJ
13	25095868	25099254	PABPC3
13	25161684	25172288	AMER2
13	25246201	25288009	MTMR6
13	25301556	25349800	NUP58
13	25371974	26025851	ATP8A2
13	26044597	26051031	SHISA2
13	26132115	26222314	RNF6
13	26254104	26405238	CDK8
13	26557683	26688948	WASF3
13	26755200	26760786	GPR12
13	27066156	27171811	USP12
13	27251309	27256691	RPL21
13	27270327	27273690	RASL11A
13	27424619	27435823	GTF3A
13	27435643	27450591	MTIF3
13	27545913	27620529	LNX2
13	27620742	27744237	POLR1D
13	27792483	27794768	GSX1
13	27920000	27926313	PDX1
13	27960918	27969315	CDX2
13	27977717	27988693	URAD
13	28003274	28100592	FLT3
13	28138506	28295335	PAN3
13	28300346	28495145	FLT1
13	28659104	28678959	POMP
13	28700064	28718970	SLC46A3
13	28820348	29505947	MTUS2
13	29509414	29595688	SLC7A1
13	29764371	29850617	UBL3
13	30202630	30307551	KATNAL1
13	30422488	30429758	UBE2L5
13	30456704	30617597	HMGB1
13	30617693	30660770	USPL1
13	30713478	30764426	ALOX5AP
13	30906271	30925572	MEDAG
13	30932656	30975500	TEX26
13	31134973	31162388	HSPH1
13	31199975	31332276	B3GLCT
13	31739526	31803389	RXFP2
13	31846713	32299125	FRY
13	32303700	32315344	ZAR1L
13	32315086	32400266	BRCA2
13	32400723	32428311	N4BP2L1
13	32432417	32538885	N4BP2L2
13	32586452	32778019	PDS5B
13	33016423	33066143	KL
13	33103137	33350630	STARD13
13	33818069	33966558	RFC3
13	34942287	35673022	NBEA
13	35473789	35476689	MAB21L1
13	35768652	36131306	DCLK1
13	36168217	36214588	SOHLH2
13	36168794	36297842	CCDC169-SOHLH2
13	36222008	36297840	CCDC169
13	36301638	36370180	SPART
13	36431520	36442870	CCNA1
13	36674020	36697839	SERTM1
13	36819224	36829104	RFXAP
13	36844831	36920765	SMAD9
13	36949738	37000261	ALG5
13	36998816	37009614	EXOSC8
13	37009312	37059713	SUPT20H
13	37103259	37105664	CSNK1A1L
13	37562583	37598844	POSTN
13	37636636	37870425	TRPC4
13	38349849	38363619	UFM1
13	38687077	38887131	FREM2
13	38965925	38990859	STOML3
13	39009865	39038089	PROSER1
13	39038306	39050109	NHLRC3
13	39209116	39603528	LHFPL6
13	39655627	39791665	COG6
13	40469953	40666641	FOXO1
13	40729128	40771190	MRPS31
13	40789412	40812460	SLC25A15
13	40931924	41061440	ELF1
13	41061509	41084006	WBP4
13	41127569	41132802	KBTBD6
13	41189834	41194569	KBTBD7
13	41216369	41263577	MTRF1
13	41311267	41377030	NAA16
13	41457550	41470871	RGCC
13	41566835	41961120	VWA8
13	42040036	42256578	DGKH
13	42272152	42323261	AKAP11
13	42562736	42608013	TNFSF11
13	42781550	42791549	FAM216B
13	42886388	42992271	EPSTI1
13	43023203	43114213	DNAJC15
13	43213518	43786908	ENOX1
13	43823909	43879740	CCDC122
13	43879284	43893932	LACC1
13	43883800	44028526	AL512506.3
13	44143150	44161257	SMIM2
13	44373665	44397714	SERP2
13	44432143	44577147	TSC22D1
13	44939249	44989471	NUFIP1
13	44989529	45037669	GPALPP1
13	45120510	45284893	GTF2F2
13	45192853	45194717	KCTD4
13	45333471	45341370	TPT1
13	45393316	45418455	SLC25A30
13	45464898	45536701	COG3
13	45534522	45615739	ERICH6B
13	45702320	45714559	SPERT
13	45777242	45851753	SIAH3
13	45954465	46052759	ZC3H13
13	46053186	46105033	CPB2
13	46125920	46211871	LCP1
13	46211943	46277366	LRRC63
13	46342000	46438190	RUBCNL
13	46553168	46753040	LRCH1
13	46771256	46797161	ESD
13	46831550	46897076	HTR2A
13	47745736	48037968	SUCLA2
13	48037726	48047221	NUDT15
13	48053323	48095131	MED4
13	48232612	48270357	ITM2B
13	48303726	48599436	RB1
13	48389567	48444704	LPAR6
13	48488959	48533256	RCBTB2
13	48653711	48711226	CYSLTR2
13	48975912	49209779	FNDC3A
13	49220338	49222377	MLNR
13	49247925	49293485	CDADC1
13	49308650	49444064	CAB39L
13	49444374	49495003	SETDB2
13	49495610	49528981	PHF11
13	49531946	49585558	RCBTB1
13	49628507	49633872	ARL11
13	49660674	49691486	EBPL
13	49699320	49792682	KPNA3
13	49912702	49936490	SPRYD7
13	49995888	50020481	TRIM13
13	50015254	50020922	KCNRG
13	50519364	50843939	DLEU7
13	50909678	51024120	RNASEH2B
13	51082119	51200252	C13orf42
13	51222334	51284241	FAM124A
13	51335773	51364735	SERPINE3
13	51354077	51454264	INTS6
13	51584455	51767709	WDFY2
13	51763951	51845159	AL162377.3
13	51767993	51804162	DHRS12
13	51813347	51845177	TMEM272
13	51861981	51866232	CCDC70
13	51930436	52012125	ATP7B
13	52012398	52033600	ALG11
13	52024691	52033600	UTP14C
13	52033611	52129092	NEK5
13	52132639	52159861	NEK3
13	52377167	52416373	THSD1
13	52412602	52450634	VPS36
13	52455429	52476628	CKAP2
13	52642425	52643796	HNRNPA1L2
13	52652709	52700909	SUGT1
13	52703264	52739820	CNMD
13	52842889	52848641	PCDH8
13	53028813	53052057	OLFM4
13	57140918	57143939	PRR20A
13	57140918	57157082	PRR20C
13	57147488	57150509	PRR20B
13	57160632	57163653	PRR20D
13	57167197	57170218	PRR20E
13	57631744	57729311	PCDH17
13	59665583	60163928	DIAPH3
13	60396457	60573878	TDRD3
13	61409685	61415522	PCDH20
13	61409858	61427849	AL592490.1
13	63746741	63751080	AL445989.1
13	63832361	63833531	AL445238.1
13	66302834	67230445	PCDH9
13	69700594	70108493	KLHL1
13	71437966	71867204	DACH1
13	72708367	72727629	MZT1
13	72727749	72756198	BORA
13	72752169	72782096	DIS3
13	72782133	73016461	PIBF1
13	73054976	73077541	KLF5
13	73686089	73995056	KLF12
13	75283503	75482169	TBC1D4
13	75525219	75549439	COMMD6
13	75549480	75606020	UCHL3
13	75620434	75859870	LMO7
13	76880175	76886405	KCTD12
13	76948511	76958638	ACOD1
13	76990660	77019143	CLN5
13	76992078	77129589	AC001226.2
13	76992598	77027195	FBXL3
13	77044657	77327094	MYCBP2
13	77535674	77645263	SCEL
13	77697687	77764242	SLAIN1
13	77895481	77975529	EDNRB
13	78598362	78603552	POU4F1
13	78614289	78659155	OBI1
13	79311824	79406477	RBM26
13	79481124	79556075	NDFIP2
13	80335976	80341126	SPRY2
13	83877205	83882393	SLITRK1
13	85792790	85806683	SLITRK6
13	87672615	87696272	SLITRK5
13	91398621	92873682	GPC5
13	93226807	94408020	GPC6
13	94436811	94479682	DCT
13	94574054	94596242	TGDS
13	94601857	94634661	GPR180
13	94709622	94712545	SOX21
13	95019835	95301475	ABCC4
13	95433604	95579759	CLDN10
13	95578202	95644703	DZIP1
13	95677139	95794988	DNAJC3
13	95801580	96053482	UGGT2
13	96090839	96839562	HS6ST3
13	96985719	96994730	OXGR1
13	97221434	97394120	MBNL2
13	97434169	97469128	RAP2A
13	97953658	98024296	IPO5
13	98142562	98455176	FARP1
13	98175785	98177269	RNF113B
13	98445185	98577940	STK24
13	98683801	98752672	SLC15A1
13	98793429	99086625	DOCK9
13	99200774	99386504	UBAC2
13	99254714	99261744	GPR18
13	99294539	99307399	GPR183
13	99446311	99564048	TM9SF2
13	99606669	99897134	CLYBL
13	99962964	99971909	ZIC5
13	99981784	99986765	ZIC2
13	100089015	100530437	PCCA
13	100530164	100589528	GGACT
13	100603927	100675093	TMTC4
13	101053776	101416508	NALCN
13	101452593	101720856	ITGBL1
13	101710804	102402457	FGF14
13	102596986	102679958	TPP2
13	102685744	102694504	METTL21C
13	102729367	102759072	CCDC168
13	102765888	102773811	TEX30
13	102784281	102798976	POGLUT2
13	102799110	102875994	BIVM-ERCC5
13	102799119	102841533	BIVM
13	102807146	102876001	ERCC5
13	103043998	103066417	SLC10A2
13	105465867	105491034	DAOA
13	106489745	106535662	EFNB2
13	106541673	106568137	ARGLU1
13	107163510	107867496	FAM155A
13	108207439	108218368	LIG4
13	108218392	108234243	ABHD13
13	108251240	108308484	TNFSF13B
13	108596152	109208005	MYO16
13	109752695	109786583	IRS2
13	110148963	110307157	COL4A1
13	110305812	110513209	COL4A2
13	110523066	110561722	RAB20
13	110615460	110639993	NAXD
13	110641412	110713603	CARS2
13	110712736	110723339	ING1
13	110878540	110915069	ANKRD10
13	111114559	111305737	ARHGEF7
13	111316184	111344249	TEX29
13	112067149	112071706	SOX1
13	112376355	112434689	SPACA7
13	112485011	112588205	TUBGCP3
13	112690329	112887168	ATP11A
13	112894378	113099742	MCF2L
13	113105788	113120681	F7
13	113122799	113149529	F10
13	113158648	113172386	PROZ
13	113177536	113208715	PCID2
13	113208193	113267108	CUL4A
13	113297239	113323672	LAMP1
13	113324163	113364148	GRTP1
13	113399610	113453524	ADPRHL1
13	113455819	113490951	DCUN1D2
13	113491021	113554590	TMCO3
13	113584721	113641473	TFDP1
13	113648804	113658198	ATP4B
13	113667219	113737736	GRK1
13	113759226	113816995	TMEM255B
13	113820549	113864076	GAS6
13	113953705	113974076	C13orf46
13	113977783	114132623	RASA3
13	114154691	114223084	CFAP97D2
13	114234887	114272723	CDC16
13	114281601	114305817	UPF3A
13	114314482	114337626	CHAMP1
14	18601045	18602129	OR11H12
14	18967434	19003752	POTEM
14	19402486	19434341	POTEG
14	19712904	19714332	OR11H2
14	19719015	19830253	OR4N2
14	19743571	19749469	OR4Q3
14	19773504	19783696	OR4M1
14	19875142	19883932	OR4K2
14	19920582	19921659	OR4K5
14	19930917	19936757	OR4K1
14	19975444	19976659	OR4K15
14	20014143	20019307	OR4K14
14	20029399	20036038	OR4K13
14	20060045	20060983	OR4L1
14	20110739	20122199	OR4K17
14	20138820	20145471	OR4N5
14	20190894	20201075	OR11G2
14	20223710	20224702	OR11H6
14	20239286	20244349	OR11H4
14	20256558	20305960	TTC5
14	20311368	20333312	CCNB1IP1
14	20343582	20357905	PARP2
14	20365667	20413501	TEP1
14	20425852	20436166	KLHL33
14	20446401	20455089	OSGEP
14	20455191	20457772	APEX1
14	20457719	20461612	PIP4P1
14	20468954	20477094	PNP
14	20505537	20511169	RNASE10
14	20556093	20560931	RNASE9
14	20582892	20609795	AL163195.3
14	20583559	20609884	RNASE11
14	20590193	20590823	RNASE12
14	20640696	20641691	OR6S1
14	20684177	20698971	ANG
14	20684560	20701216	RNASE4
14	20684587	20700576	AL163636.2
14	20745887	20748380	EDDM3A
14	20768404	20770948	EDDM3B
14	20781268	20782467	RNASE6
14	20801228	20802855	RNASE1
14	20891399	20892348	RNASE3
14	20955487	20956436	RNASE2
14	20989770	20997035	METTL17
14	20999255	21001871	SLC39A2
14	21016763	21070872	NDRG2
14	21024109	21036276	TPPP2
14	21032818	21034807	RNASE13
14	21042316	21044234	RNASE7
14	21057822	21058455	RNASE8
14	21070273	21090248	ARHGEF40
14	21090077	21104722	ZNF219
14	21098937	21103724	TMEM253
14	21148370	21159060	OR5AU1
14	21209136	21269494	HNRNPC
14	21287939	21351301	RPGRIP1
14	21351476	21384019	SUPT16H
14	21385194	21456126	CHD8
14	21459020	21476960	RAB2B
14	21476597	21499175	TOX4
14	21498133	21511342	METTL3
14	21521080	21537216	SALL2
14	21568520	21580076	OR10G3
14	21633836	21634940	OR10G2
14	21653835	21667642	OR4E2
14	21667940	21673818	OR4E1
14	22564907	22589224	DAD1
14	22598237	22613215	ABHD4
14	22630929	22644352	OR6J1
14	22766522	22773042	OXA1L
14	22773222	22829820	SLC7A7
14	22829879	22835037	MRPL52
14	22836560	22849027	MMP14
14	22871740	22881713	LRP10
14	22883222	22887678	REM2
14	22893204	22919182	RBM23
14	22920525	22929408	PRMT5
14	22946228	22957161	HAUS4
14	22946270	22982258	AL132780.3
14	22971177	22982551	AJUBA
14	22985894	23010166	C14orf93
14	23016543	23035230	PSMB5
14	23042212	23044060	PSMB11
14	23047062	23057538	CDH24
14	23058564	23095614	ACIN1
14	23095505	23100456	C14orf119
14	23099062	23104989	LMLN2
14	23117304	23119616	CEBPE
14	23125295	23183674	SLC7A8
14	23185316	23273477	RNF212B
14	23272422	23299447	HOMEZ
14	23295652	23302859	PPP1R3E
14	23298790	23311759	BCL2L2
14	23306835	23325369	BCL2L2-PABPN1
14	23321289	23326185	PABPN1
14	23346306	23352912	SLC22A17
14	23356403	23365752	EFS
14	23372809	23376403	IL25
14	23376773	23379772	CMTM5
14	23381982	23408273	MYH6
14	23412740	23435660	MYH7
14	23469689	23509862	NGDN
14	23520857	23556192	ZFHX2
14	23555988	23560271	THTPA
14	23559565	23568070	AP1G2
14	23568035	23578790	JPH4
14	23630115	23645639	DHRS2
14	23953734	23969279	DHRS4
14	23969874	24006408	DHRS4L2
14	24052009	24069729	CARMIL3
14	24070837	24078100	CPNE6
14	24080107	24115014	NRL
14	24094053	24110598	PCK2
14	24114195	24125242	DCAF11
14	24120956	24131829	AL136295.3
14	24131275	24132849	FITM1
14	24136163	24138967	PSME1
14	24138959	24141591	EMC9
14	24143362	24147570	PSME2
14	24146683	24160660	RNF31
14	24147548	24166452	AL136295.5
14	24161265	24166565	IRF9
14	24171853	24180257	REC8
14	24180219	24188869	IPO4
14	24180395	24190416	AL136295.4
14	24189149	24195687	TM9SF1
14	24189157	24213473	AL136295.1
14	24205696	24208362	TSSK4
14	24209583	24213869	CHMP4A
14	24213943	24216070	MDP1
14	24213955	24232352	NEDD8-MDP1
14	24216857	24232367	NEDD8
14	24232422	24239242	GMPR2
14	24239643	24242674	TINF2
14	24249114	24264432	TGM1
14	24265538	24271739	RABGGTA
14	24290598	24299780	DHRS1
14	24299850	24309124	NOP9
14	24305096	24311430	CIDEB
14	24305734	24312053	LTB4R2
14	24311450	24318036	LTB4R
14	24318349	24335093	ADCY4
14	24336025	24340022	RIPK3
14	24365673	24379604	NFATC4
14	24399003	24419283	NYNRIN
14	24426545	24430954	CBLN3
14	24429286	24441843	KHNYN
14	24439766	24442905	SDR39U1
14	24505353	24508265	CMA1
14	24573518	24576250	CTSG
14	24606480	24609699	GZMH
14	24630954	24634267	GZMB
14	24809656	25050297	STXBP6
14	26443090	26598033	NOVA1
14	28760330	28770277	FOXG1
14	29576479	30191898	PRKD1
14	30559158	30620064	G2E3
14	30622311	30735850	SCFD1
14	30874514	30895065	COCH
14	30893799	31026401	STRN3
14	31025106	31130996	AP4S1
14	31100112	31207804	HECTD1
14	31291788	31420550	HEATR5A
14	31334312	31457441	AL139353.1
14	31446036	31457506	DTD2
14	31482875	31488039	GPR33
14	31489956	31861224	NUBPL
14	32076114	32159728	ARHGAP5
14	32329298	32837684	AKAP6
14	32934933	33804176	NPAS3
14	33924227	34462774	EGLN3
14	34432788	34462240	SPTSSA
14	34515938	34539711	EAPP
14	34561093	34630160	SNX6
14	34709113	34714823	CFL2
14	34752731	34875647	BAZ1A
14	34981957	35029567	SRP54
14	35044907	35113130	FAM177A1
14	35085467	35122517	PPP2R3C
14	35121846	35277622	PRORP
14	35122549	35317474	AL121594.1
14	35278633	35317493	PSMA6
14	35401511	35404749	NFKBIA
14	35534164	35537054	INSM2
14	35538352	35809304	RALGAPA1
14	35826338	35932325	BRMS1L
14	36298564	36320637	MBIP
14	36473288	36513829	SFTA3
14	36516392	36521149	NKX2-1
14	36580004	36582614	NKX2-8
14	36657568	36679715	PAX9
14	36677921	37172606	SLC25A21
14	37197913	37552361	MIPOL1
14	37589552	37596059	FOXA1
14	37595847	38041442	TTC6
14	38207904	38213067	SSTR1
14	38254000	38256093	CLEC14A
14	39031919	39109646	SEC23A
14	39114223	39136973	GEMIN2
14	39147811	39170532	TRAPPC6B
14	39175183	39183220	PNN
14	39230231	39388513	MIA2
14	39397669	39432500	FBXO33
14	41607570	41904549	LRFN5
14	44504149	44507283	FSCB
