GENE_CHROMOSOME	GENE_START	GENE_END	GENE_NAME
11	118124131	118135251	MPZL2
11	118175260	118186890	CD3E
11	118209669	118213459	CD3D
11	118215059	118225876	CD3G
11	118230300	118269926	UBE4A
11	118272317	118353452	AP001267.5
11	118272321	118302211	ATP5MG
11	118307205	118397547	KMT2A
11	118398187	118401912	TTC36
11	118401756	118417995	TMEM25
11	118415243	118443685	IFT46
11	118443105	118473748	ARCN1
11	118477155	118528741	PHLDB1
11	118528026	118550399	TREH
11	118618472	118661873	DDX6
11	118754601	118768496	CXCR5
11	118764584	118796317	BCL9L
11	118795873	118829269	UPK2
11	118842422	118851997	FOXR1
11	118868848	118886503	CCDC84
11	118886422	118889401	RPS25
11	118889473	118896164	TRAPPC4
11	118894824	118901616	SLC37A4
11	118914899	118927938	HYOU1
11	118938403	118952688	VPS11
11	118955576	118964259	HMBS
11	118964564	118966177	H2AFX
11	118967213	118979041	DPAGT1
11	118972908	118989254	C2CD2L
11	118992290	119006769	HINFP
11	119019762	119033362	ABCG4
11	119037277	119054725	NLRX1
11	119056166	119060932	PDZD3
11	119060347	119067479	CCDC153
11	119076986	119184636	CBL
11	119179239	119192231	MCAM
11	119205237	119208019	RNF26
11	119209652	119211650	C1QTNF5
11	119209652	119217415	MFRP
11	119225925	119252421	USP2
11	119288088	119295695	THY1
11	119494120	119599910	NECTIN1
11	119981994	120056237	TRIM29
11	120081740	120101043	OAF
11	120107349	120190654	POU2F3
11	120195838	120204391	TLCD5
11	120207122	120360646	ARHGEF12
11	120382409	120859613	GRIK4
11	120894781	120961484	TBCEL
11	120894834	120983817	AP000646.1
11	120971882	121062202	TECTA
11	121163390	121184119	SC5D
11	121323023	121504472	SORL1
11	121986048	121986923	BLID
11	122526430	122685181	UBASH3B
11	122709208	122743351	CRTAM
11	122753236	122830506	JHY
11	122848278	122852542	BSX
11	122928197	122933938	HSPA8
11	122940580	123065956	CLMP
11	123229136	123498482	GRAMD1B
11	123499895	123525952	SCN3B
11	123594622	123612383	ZNF202
11	123624196	123625253	OR6X1
11	123676043	123677095	OR6M1
11	123753627	123756377	TMEM225
11	123772874	123779936	OR8D4
11	123810250	123811344	OR4D5
11	123813492	123814580	OR6T1
11	123847368	123848488	OR10S1
11	123864870	123865868	OR10G6
11	123883704	123889439	OR10G4
11	123893720	123894655	OR10G9
11	123897505	123901341	OR10G8
11	123906720	123912032	OR10G7
11	123986111	124018428	VWA5A
11	124054052	124059487	OR10D3
11	124111835	124124260	OR8G1
11	124126272	124136114	OR8G5
11	124172727	124184995	OR8D1
11	124189134	124190184	OR8D2
11	124252290	124254358	OR8B2
11	124265430	124268920	OR8B3
11	124293800	124294789	OR8B4
11	124307341	124315592	OR8B8
11	124409531	124415229	OR8B12
11	124436556	124452838	OR8A1
11	124481324	124490252	PANX3
11	124492732	124505822	TBRG1
11	124503009	124565603	SIAE
11	124543694	124567414	SPA17
11	124609838	124617106	NRGN
11	124617370	124622151	VSIG2
11	124622479	124632186	ESAM
11	124636394	124670569	MSANTD2
11	124735328	124751367	ROBO3
11	124753587	124768396	ROBO4
11	124789101	124806308	HEPACAM
11	124789140	124790573	HEPN1
11	124824017	124911385	CCDC15
11	124932963	124960208	SLC37A2
11	124966441	124981659	TMEM218
11	125034583	125303285	PKNOX2
11	125312777	125462463	FEZ1
11	125439176	125454579	EI24
11	125461607	125495110	STT3A
11	125495560	125546150	CHEK1
11	125541417	125550769	ACRV1
11	125616174	125619762	PATE1
11	125646008	125648723	PATE2
11	125658022	125661495	PATE3
11	125703211	125709967	PATE4
11	125753509	125770543	HYLS1
11	125763380	125773116	PUS3
11	125773243	125813597	DDX25
11	125815951	125828542	VSIG10L2
11	125825691	125933230	CDON
11	126071991	126081587	RPUSD4
11	126081619	126132879	FAM118B
11	126132833	126139039	SRPRA
11	126138950	126148026	FOXRED1
11	126152960	126168740	TIRAP
11	126173955	126219900	DCPS
11	126225535	126310239	ST3GAL4
11	126293253	126873355	KIRREL3
11	128328656	128457453	ETS1
11	128556430	128683162	FLI1
11	128706210	128737268	KCNJ1
11	128761251	128791058	KCNJ5
11	128769460	128775964	C11orf45
11	128804626	128813294	TP53AIP1
11	128834955	129149219	ARHGAP32
11	129245743	129322174	BARX2
11	129685743	129729898	TMEM45B
11	129733531	129765485	NFRKB
11	129769601	129872730	PRDM10
11	129938042	130014706	APLP2
11	130029677	130080257	ST14
11	130096572	130184812	ZBTB44
11	130274818	130298504	ADAMTS8
11	130318869	130346536	ADAMTS15
11	130745331	130786404	SNX19
11	131240373	132206716	NTM
11	132284871	133402414	OPCML
11	133710526	133715433	SPATA19
11	133766333	133826880	IGSF9B
11	133938966	134021896	JAM3
11	134020014	134095348	NCAPD3
11	134094565	134117682	VPS26B
11	134118173	134123264	THYN1
11	134123389	134135749	ACAD8
11	134144139	134189458	GLB1L3
11	134201768	134248235	GLB1L2
11	134248398	134282136	B3GAT1
12	147052	147377	AC026369.1
12	175933	287621	IQSEC3
12	299243	323736	SLC6A12
12	329787	372039	SLC6A13
12	389223	498486	KDM5A
12	498439	551808	CCDC77
12	569105	672675	B4GALNT3
12	673462	772945	NINJ2
12	861745	1020618	WNK1
12	1020902	1099219	RAD52
12	1099675	1605099	ERC1
12	1639057	1756378	WNT5B
12	1675159	1703747	FBXL14
12	1797740	1897840	ADIPOR2
12	1901129	2027832	CACNA2D4
12	1929433	1945919	LRTM2
12	2055219	2113701	DCP1B
12	2079952	2807116	CACNA1C
12	2904136	2914589	FKBP4
12	2921788	2968957	ITFG2
12	2934514	2944710	NRIP2
12	2958212	2966205	TEX52
12	2966847	2986321	FOXM1
12	2985424	2998690	RHNO1
12	2986389	3050304	TULP3
12	3068496	3149842	TEAD4
12	3186521	3395730	TSPAN9
12	3490515	3703139	PRMT8
12	3715799	3873985	CRACR2A
12	3900213	3982614	PARP11
12	4382928	4414519	CCND2
12	4382928	4514656	AC008012.1
12	4416929	4469194	TIGAR
12	4477393	4488878	FGF23
12	4537321	4554780	FGF6
12	4596901	4647674	C12orf4
12	4647964	4669214	RAD51AP1
12	4671370	4724468	DYRK4
12	4714110	4771809	AC005832.4
12	4724674	4758217	AKAP3
12	4758261	4803483	NDUFA9
12	4758267	4883350	AC005833.1
12	4829566	4961093	GALNT8
12	4918342	4922578	KCNA6
12	5019071	5027422	KCNA1
12	5153045	5155954	KCNA5
12	5541274	5630702	NTF3
12	5641035	6055398	ANO2
12	6058040	6233936	VWF
12	6308881	6347437	CD9
12	6419602	6437672	PLEKHG6
12	6437923	6451280	TNFRSF1A
12	6456009	6486896	SCNN1A
12	6484211	6500737	LTBR
12	6554033	6560884	CD27
12	6560856	6575683	TAPBPL
12	6571403	6580153	VAMP1
12	6601052	6603007	MRPL51
12	6602522	6641121	NCAPD2
12	6643678	6647540	GAPDH
12	6647541	6665249	IFFO1
12	6666029	6677857	NOP2
12	6666052	6716533	AC006064.6
12	6679248	6723690	CHD4
12	6728001	6745126	LPAR5
12	6747241	6756599	ACRBP
12	6759467	6772308	ING4
12	6775643	6798738	ZNF384
12	6802958	6809966	PIANP
12	6833180	6841041	COPS7A
12	6857162	6876641	MLF2
12	6874682	6880118	PTMS
12	6881678	6887621	LAG3
12	6896024	6929965	CD4
12	6930790	6939136	GPR162
12	6937572	6949011	P3H3
12	6949118	6956557	GNB3
12	6953957	6961230	CDCA3
12	6961292	6975796	USP5
12	6976283	6980112	TPI1
12	6980099	6998522	SPSB2
12	6982733	7023405	LRRC23
12	7022909	7032861	ENO2
12	7033626	7051484	ATN1
12	7052141	7055166	C12orf57
12	7055631	7070479	PTPN6
12	7074490	7079916	PHB2
12	7080076	7105520	EMG1
12	7085347	7125781	LPCAT3
12	7096351	7178336	C1S
12	7187513	7245203	C1R
12	7242183	7261834	C1RL
12	7268332	7281485	RBP5
12	7282294	7311541	CLSTN3
12	7341281	7371170	PEX5
12	7456880	7481320	ACSM4
12	7499281	7632493	CD163L1
12	7623409	7656489	CD163
12	7801996	7818504	APOBEC1
12	7842380	7848371	GDF3
12	7864029	7870155	DPPA3
12	7882011	7904201	CLEC4C
12	7917812	7926717	NANOGNB
12	7940390	7951742	NANOG
12	7965108	8043744	SLC2A14
12	8071826	8088783	SLC2A3
12	8185312	8208113	FOXJ2
12	8209440	8218955	C3AR1
12	8229535	8250477	NECAP1
12	8276228	8291203	CLEC4A
12	8290736	8327916	AC092111.3
12	8309630	8341133	ZNF705A
12	8373856	8380214	FAM90A1
12	8608558	8630926	CLEC6A
12	8662071	8674962	CLEC4D
12	8685901	8693501	CLEC4E
12	8754766	8765463	AICDA
12	8789942	8815484	MFAP5
12	8834196	8935691	RIMKLB
12	8975217	9039597	A2ML1
12	9066492	9094063	PHC1
12	9092959	9102551	M6PR
12	9102640	9163356	KLRG1
12	9220260	9268825	A2M
12	9301436	9360991	PZP
12	9747147	9760512	KLRB1
12	9817565	9852149	CLEC2D
12	9868456	9885895	CLECL1
12	9905082	9913497	CD69
12	9980077	9997606	KLRF1
12	10005583	10022735	CLEC2B
12	10034088	10048432	KLRF2
12	10051272	10084969	CLEC2A
12	10103915	10148293	CLEC12A
12	10138241	10166023	CLEC1B
12	10163226	10171395	CLEC12B
12	10183277	10218630	CLEC9A
12	10222153	10264226	CLEC1A
12	10269376	10282857	CLEC7A
12	10310900	10324737	OLR1
12	10323141	10344400	TMEM52B
12	10365057	10375727	GABARAPL1
12	10378657	10482207	KLRD1
12	10524952	10544473	KLRK1
12	10524952	10562745	KLRC4-KLRK1
12	10559981	10562356	KLRC4
12	10564911	10573194	KLRC3
12	10564911	10588600	AC068775.1
12	10579453	10594899	KLRC2
12	10594863	10607284	KLRC1
12	10658201	10675734	EIF2S3B
12	10756792	10766208	MAGOHB
12	10771522	10826917	STYK1
12	10851688	10875922	YBX3
12	10954131	10955226	TAS2R7
12	10958650	10959892	TAS2R8
12	10961693	10962767	TAS2R9
12	10977559	11324207	PRH1
12	10977916	10978957	TAS2R10
12	10998448	11002074	PRR4
12	10998448	11324199	AC018630.2
12	11060525	11062161	TAS2R13
12	11081835	11087444	PRH2
12	11090005	11324172	TAS2R14
12	11138512	11139511	TAS2R50
12	11149094	11150474	TAS2R20
12	11174218	11175219	TAS2R19
12	11182986	11184006	TAS2R31
12	11187087	11187275	AC018630.1
12	11213964	11214893	TAS2R46
12	11243886	11244912	TAS2R43
12	11285557	11287243	TAS2R30
12	11323793	11328615	SMIM10L1
12	11338599	11339543	TAS2R42
12	11418857	11422739	PRB3
12	11460017	11463369	PRB4
12	11504757	11548500	PRB1
12	11544474	11653975	PRB2
12	11802788	12048336	ETV6
12	12202778	12364018	BCL2L14
12	12268959	12419978	LRP6
12	12478990	12503176	MANSC1
12	12510012	12624167	BORCS5
12	12626216	12715797	DUSP16
12	12764761	12798042	CREBL2
12	12813824	12849141	GPR19
12	12867992	12875303	CDKN1B
12	12878851	12982909	APOLD1
12	12966250	12982915	DDX47
12	13043716	13070871	GPRC5A
12	13093709	13105081	GPRC5D
12	13127804	13153199	HEBP1
12	13197315	13295455	FAM234B
12	13236466	13256617	GSG1
12	13349657	13372875	EMP1
12	13590876	14134891	GRIN2B
12	14518566	14655869	ATF7IP
12	14656595	14720817	PLBD1
12	14765566	14849533	GUCY2C
12	14920933	14924065	HIST4H4
12	14927317	14930936	H2AFJ
12	14937516	14956420	WBP11
12	14956600	15059520	C12orf60
12	14957584	14967116	SMCO3
12	14978503	14996460	ART4
12	15033798	15038791	MGP
12	15066973	15091471	ERP27
12	15094965	15114662	ARHGDIB
12	15125976	15134799	PDE6H
12	15260717	15501609	RERG
12	15475442	15751265	PTPRO
12	15773068	16035263	EPS8
12	16035321	16056412	STRAP
12	16064236	16190315	DERA
12	16341419	16430619	SLC15A5
12	16500076	16762193	MGST1
12	16701306	16763528	LMO3
12	18233803	18473041	RERGL
12	18400548	18801350	PIK3C2G
12	18836103	18891034	PLCZ1
12	18891053	18892122	CAPZA3
12	19282686	19529334	PLEKHA5
12	19556979	19873735	AEBP2
12	20522179	20837315	PDE3A
12	20848289	20906320	SLCO1C1
12	20963636	21069845	SLCO1B3
12	20968608	21243179	AC011604.2
12	21115702	21245679	SLCO1B7
12	21200113	21329829	AC022335.1
12	21284128	21392730	SLCO1B1
12	21417534	21572528	SLCO1A2
12	21507893	21532914	IAPP
12	21590549	21624184	PYROXD1
12	21621844	21654603	RECQL
12	21654715	21671342	GOLT1B
12	21679230	21694183	SPX
12	21689041	21757781	GYS2
12	21689137	21810732	AC010197.2
12	21788276	21910791	LDHB
12	21917889	21928534	KCNJ8
12	21950335	22095463	ABCC9
12	22199152	22218608	CMAS
12	22216707	22589975	ST8SIA1
12	22601517	22697480	C2CD5
12	22778009	22843599	ETNK1
12	23682438	24715478	SOX5
12	24962958	25102035	BCAT1
12	25157276	25261268	LRMP
12	25261223	25348096	CASC1
12	25348150	25362579	ETFRF1
12	25358180	25403870	KRAS
12	25381515	25390840	AC087239.1
12	25562241	25801513	LMNTD1
12	26111962	26232825	RASSF8
12	26272963	26277970	BHLHE41
12	26274924	26452223	SSPN
12	26488285	26986127	ITPR2
12	27058114	27091259	INTS13
12	27091403	27119583	FGFR1OP2
12	27124512	27167367	TM7SF3
12	27175479	27219276	MED21
12	27233991	27235447	C12orf71
12	27396901	27478892	STK38L
12	27485787	27578222	ARNTL2
12	27619743	27655118	SMCO2
12	27676364	27848497	PPFIBP1
12	27849380	27850529	REP15
12	27863755	27909228	MRPS35
12	27915671	27924209	MANSC4
12	27932981	27955973	KLHL42
12	28111017	28125666	PTHLH
12	28286182	28734444	CCDC91
12	29302036	29493913	FAR2
12	29490285	29534122	ERGIC2
12	29565407	29650619	OVCH1
12	29653773	29937692	TMTC1
12	30781922	30848803	IPO8
12	30862486	30907885	CAPRIN2
12	31079362	31149537	TSPAN11
12	31226794	31257733	DDX11
12	31433518	31479992	SINHCAF
12	31535160	31744070	DENND5B
12	31800094	31826048	ETFBKMT
12	31824076	31882055	AMN1
12	31944119	31945232	H3F3C
12	32112304	32146041	RESF1
12	32259769	32536567	BICD1
12	32552463	32798984	FGD4
12	32832134	32898584	DNM1L
12	32880424	32908831	YARS2
12	32943679	33049774	PKP2
12	33527173	33592754	SYT10
12	34175403	34182629	ALG10
12	38710564	38723523	ALG10B
12	39040624	39301232	CPNE8
12	39687030	39837192	KIF21A
12	39943835	40013605	ABCD2
12	40019969	40302102	C12orf40
12	40148827	40499891	SLC2A13
12	40590546	40763087	LRRK2
12	40787197	40964634	MUC19
12	41086241	41466217	CNTN1
12	41582122	41968547	PDZRN4
12	42475647	42538676	GXYLT1
12	42550906	42632151	YAF2
12	42632249	42853517	PPHLN1
12	42705888	42719920	ZCRB1
12	42850559	42984157	PRICKLE1
12	43747669	43946006	ADAMTS20
12	44112796	44152620	PUS7L
12	44152747	44183346	IRAK4
12	44187526	44200178	TWF1
12	44229770	44783545	TMEM117
12	44902058	45315631	NELL2
12	45408455	45444882	DBX2
12	45609770	45834187	ANO6
12	46123489	46301823	ARID2
12	46312914	46385903	SCAF11
12	46576846	46663800	SLC38A1
12	46751971	46766556	SLC38A2
12	47158544	47226191	SLC38A4
12	47469490	47473734	AMIGO2
12	47473386	47630445	PCED1B
12	48055032	48099813	RPAP3
12	48103517	48119350	ENDOU
12	48128146	48164823	RAPGEF3
12	48147699	48176534	SLC48A1
12	48176505	48226915	HDAC7
12	48235320	48336831	VDR
12	48357352	48362661	TMEM106C
12	48366750	48398337	COL2A1
12	48436680	48499862	SENP1
12	48498922	48540187	PFKM
12	48541572	48574996	ASB8
12	48577427	48579709	CCDC184
12	48595866	48597170	OR10AD1
12	48722763	48724062	H1FNT
12	48730963	48745197	ZNF641
12	48866448	48867405	ANP32D
12	48876281	48890169	C12orf54
12	48919415	48921886	OR8S1
12	48953665	48956739	OR5BS1P
12	48961467	48963849	LALBA
12	49047184	49076021	KANSL2
12	49082241	49110781	CCNT1
12	49121218	49159573	TEX49
12	49159977	49182820	ADCY6
12	49207577	49222724	CACNB3
12	49223539	49246625	DDX23
12	49250928	49259653	RND1
12	49297286	49351148	AC073610.2
12	49297893	49325623	CCDC65
12	49315301	49320257	FKBP11
12	49329506	49351270	ARF3
12	49359123	49365518	WNT10B
12	49372105	49376403	WNT1
12	49388932	49393158	DDN
12	49396057	49412590	PRKAG1
12	49412758	49453557	KMT2D
12	49458459	49463808	RHEBL1
12	49480439	49488584	DHH
12	49490334	49504683	LMBR1L
12	49521565	49525180	TUBA1B
12	49578578	49582863	TUBA1A
12	49582519	49668386	TUBA1C
12	49687035	49692469	PRPH
12	49717019	49725514	TROAP
12	49726192	49730971	C1QL4
12	49740671	49751329	DNAJC22
12	49760367	49921207	SPATS2
12	49932813	49952120	KCNH3
12	49950327	49961928	MCRS1
12	49962001	50038449	PRPF40B
12	49976668	49999422	FAM186B
12	50030282	50101948	FMNL3
12	50101508	50158717	TMBIM6
12	50184929	50222533	NCKAP5L
12	50229826	50236889	BCDIN3D
12	50260679	50298000	FAIM2
12	50344524	50352664	AQP2
12	50355655	50359465	AQP5
12	50360977	50370922	AQP6
12	50370706	50426919	RACGAP1
12	50451331	50477394	ASIC1
12	50478983	50494490	SMARCD1
12	50497765	50505096	GPD1
12	50505865	50514240	COX14
12	50523082	50561316	CERS5
12	50569571	50677329	LIMA1
12	50720013	50790405	FAM186A
12	50786166	50873787	LARP4
12	50898768	51142440	DIP2B
12	51157493	51214945	ATF1
12	51236703	51281667	TMPRSS12
12	51317255	51326293	METTL7A
12	51347705	51364289	HIGD1C
12	51373184	51422349	SLC11A2
12	51441745	51454207	LETMD1
12	51454988	51477447	CSRNP2
12	51487439	51566918	TFCP2
12	51580719	51611492	POU6F1
12	51619860	51620085	AC139768.1
12	51632508	51665146	DAZAP2
12	51638342	51664199	SMAGP
12	51674822	51718452	BIN2
12	51722226	51740463	CELA1
12	51745031	51786651	GALNT6
12	51785101	51909547	SLC4A8
12	51984050	52206648	SCN8A
12	52207724	52208710	C12orf81
12	52211624	52242550	FIGNL2
12	52281793	52285511	ANKRD33
12	52300692	52317145	ACVRL1
12	52345483	52390862	ACVR1B
12	52400730	52409673	GRASP
12	52416616	52453291	NR4A1
12	52463030	52471278	ATG101
12	52473480	52502023	SMIM41
12	52562780	52585798	KRT80
12	52626304	52645970	KRT7
12	52643084	52702947	KRT86
12	52679697	52685318	KRT81
12	52708085	52715182	KRT83
12	52753790	52761265	KRT85
12	52771596	52779436	KRT84
12	52787715	52800139	KRT82
12	52817854	52828155	KRT75
12	52840435	52845930	KRT6B
12	52862300	52867589	KRT6C
12	52880960	52887041	KRT6A
12	52908359	52914314	KRT5
12	52937693	52946929	KRT71
12	52959566	52967627	KRT74
12	52979373	52995322	KRT72
12	53001354	53012343	KRT73
12	53038342	53045995	KRT2
12	53068520	53074191	KRT1
12	53083410	53097308	KRT77
12	53161939	53171129	KRT76
12	53183469	53189901	KRT3
12	53200333	53207900	KRT4
12	53215192	53228095	KRT79
12	53231588	53242876	KRT78
12	53290971	53343738	KRT8
12	53342655	53346690	KRT18
12	53399942	53435993	EIF4B
12	53440753	53458156	TNS2
12	53458100	53473188	SPRYD3
12	53491220	53496129	IGFBP6
12	53497270	53518319	SOAT2
12	53551447	53574693	CSAD
12	53574488	53588926	ZNF740
12	53585107	53601066	ITGB7
12	53604351	53626764	RARG
12	53635673	53636507	AC021072.1
12	53645035	53648189	MFSD5
12	53662083	53687427	ESPL1
12	53689075	53693234	PFDN5
12	53693479	53700961	C12orf10
12	53701240	53718648	AAAS
12	53720359	53739099	SP7
12	53773960	53810230	SP1
12	53817639	53825456	AMHR2
12	53835462	53840429	PRR13
12	53845886	53874946	PCBP2
12	53873453	53893847	MAP3K12
12	53894705	53900215	TARBP2
12	53900472	54019763	ATF7-NPFF
12	53900474	53901422	NPFF
12	53901640	54020194	ATF7
12	54026510	54071192	ATP5MC2
12	54102301	54121529	CALCOCO1
12	54332615	54340328	HOXC13
12	54348687	54352740	HOXC12
12	54366910	54371427	HOXC11
12	54378849	54384063	HOXC10
12	54379629	54428672	AC012531.3
12	54384408	54424607	HOXC6
12	54388679	54397121	HOXC9
12	54402769	54406553	HOXC8
12	54410715	54449814	HOXC4
12	54426637	54429142	HOXC5
12	54515061	54582792	SMUG1
12	54624726	54673917	CBX5
12	54673977	54680872	HNRNPA1
12	54685895	54694799	NFE2
12	54694986	54745630	COPZ1
12	54756229	54758271	GPR84
12	54762917	54785082	ZNF385A
12	54789045	54813050	ITGA5
12	54849734	54867386	GTSF1
12	54891536	54942027	NCKAP1L
12	54943385	54973023	PDE1B
12	54969171	54982443	PPP1R1A
12	55024595	55028679	LACRT
12	55038373	55042277	DCD
12	55224302	55289792	MUCL1
12	55341799	55378546	TESPA1
12	55413758	55423801	NEUROD4
12	55520190	55526534	OR9K2
12	55614809	55615759	OR10A7
12	55640982	55642086	OR6C74
12	55687772	55690353	OR6C6
12	55708127	55716148	OR6C1
12	55723827	55726471	OR6C3
12	55756759	55763063	OR6C75
12	55794214	55795289	OR6C65
12	55820038	55820976	OR6C76
12	55837853	55847131	OR6C2
12	55862984	55863922	OR6C70
12	55886162	55887100	OR6C68
12	55943386	55949616	OR6C4
12	55966252	55969396	OR2AP1
12	56030644	56031638	OR10P1
12	56075462	56078395	METTL7B
12	56078352	56109827	ITGA7
12	56109820	56118487	AC009779.3
12	56109821	56113871	BLOC1S1
12	56114151	56118489	RDH5
12	56119107	56123491	CD63
12	56136906	56151048	GDF11
12	56146247	56211508	SARNP
12	56151059	56221330	AC023055.1
12	56211825	56215663	ORMDL2
12	56214744	56224608	DNAJC14
12	56229217	56236750	MMP19
12	56295197	56326402	PYM1
12	56321103	56347811	DGKA
12	56347889	56367101	PMEL
12	56360565	56366573	CDK2
12	56367697	56390467	RAB5B
12	56390964	56400425	SUOX
12	56401443	56432219	IKZF4
12	56435135	56438481	RPS26
12	56470583	56497289	ERBB3
12	56495115	56503073	AC034102.2
12	56498321	56507694	PA2G4
12	56510374	56511751	RPL41
12	56512034	56538455	ESYT1
12	56512044	56521298	ZC3H10
12	56546040	56553431	MYL6B
12	56551945	56557280	MYL6
12	56556143	56583351	SMARCC2
12	56595963	56615717	RNF41
12	56615799	56623638	NABP2
12	56623833	56631630	SLC39A5
12	56631591	56652168	ANKRD52
12	56660642	56664750	COQ10A
12	56665483	56694175	CS
12	56679700	56709843	AC073896.1
12	56703626	56709903	CNPY2
12	56710007	56727837	PAN2
12	56727958	56734194	IL23A
12	56735381	56753951	STAT2
12	56754352	56756641	APOF
12	56810147	56843210	TIMELESS
12	56843286	56862950	MIP
12	56843484	56881954	AC097104.1
12	56862362	56873492	SPRYD4
12	56864728	56882198	GLS2
12	56915604	56989977	RBMS2
12	56989380	57030600	BAZ2A
12	57031959	57039768	ATP5F1B
12	57057125	57082192	PTGES3
12	57106212	57125412	NACA
12	57108396	57135319	AC117378.1
12	57125080	57146158	PRIM1
12	57145945	57181574	HSD17B6
12	57316917	57328192	SDR9C7
12	57345215	57353158	RDH16
12	57388276	57392231	GPR182
12	57392620	57400330	ZBTB39
12	57403784	57422667	TAC3
12	57422301	57444982	MYO1A
12	57449426	57481846	NEMP1
12	57482826	57489259	NAB2
12	57489191	57525922	STAT6
12	57522266	57607144	LRP1
12	57610577	57620232	NXPH4
12	57623356	57628718	SHMT2
12	57628686	57634498	NDUFA4L2
12	57637236	57644971	STAC3
12	57643392	57690267	AC137834.1
12	57647545	57824788	R3HDM2
12	57828567	57845845	INHBC
12	57846106	57853063	INHBE
12	57853568	57866051	GLI1
12	57866047	57882597	ARHGAP9
12	57869228	57911352	MARS
12	57910371	57915520	DDIT3
12	57911495	57914263	AC022506.1
12	57914493	57923931	MBD6
12	57923885	57941114	DCTN2
12	57943827	57980416	KIF5A
12	57984957	57997201	PIP4K2C
12	57998405	58003587	DTX3
12	58003963	58011028	ARHGEF25
12	58009063	58019908	AC025165.6
12	58013310	58019934	SLC26A10
12	58017192	58027022	B4GALNT1
12	58087738	58115340	OS9
12	58117544	58135940	AGAP2
12	58131796	58144002	TSPAN31
12	58141510	58149796	CDK4
12	58148886	58154194	MARCH9
12	58156117	58162769	CYP27B1
12	58162254	58165902	METTL1
12	58165275	58176324	EEF1AKMT3
12	58166443	58191337	AC025165.3
12	58176544	58201854	TSFM
12	58191159	58212487	AVIL
12	58213710	58240512	CTDSP2
12	58299822	58352931	ATP23
12	59265931	59314303	LRIG3
12	59989810	60183636	SLC16A7
12	62102040	62672931	TAFA2
12	62654119	62811211	USP15
12	62860597	62994256	MON2
12	63037774	63328930	PPM1H
12	63536539	63544722	AVPR1A
12	63952693	64062719	DPY19L2
12	64173622	64203342	RXYLT1
12	64238480	64555997	SRGAP1
12	64580096	64616076	C12orf66
12	64658542	64784538	C12orf56
12	64798172	64844905	XPOT
12	64845872	64895894	TBK1
12	64900781	65091344	RASSF3
12	65107225	65153211	GNS
12	65174296	65274813	TBC1D30
12	65444406	65515085	WIF1
12	65563363	65642135	LEMD3
12	65672423	65885210	MSRB3
12	66217911	66360075	HMGA2
12	66510335	66524530	LLPH
12	66517697	66563765	AC078927.1
12	66529626	66563852	TMBIM4
12	66582975	66648402	IRAK3
12	66696325	66741425	HELB
12	66741211	67462942	GRIP1
12	67663138	67713733	CAND1
12	68042118	68059186	DYRK2
12	68548548	68553520	IFNG
12	68595129	68619590	IL26
12	68642022	68647384	IL22
12	68666223	68726161	MDM1
12	69004635	69065681	RAP1B
12	69080731	69139589	NUP107
12	69139956	69187744	SLC35E3
12	69201957	69244466	MDM2
12	69235977	69365350	CPM
12	69633349	69668138	CPSF6
12	69742121	69748014	LYZ
12	69753490	69784650	YEATS4
12	69864129	69973569	FRS2
12	69979206	69995350	CCT2
12	70002344	70004687	LRRC10
12	70037140	70093256	BEST3
12	70132461	70216984	RAB3IP
12	70195449	70249143	AC025263.2
12	70219007	70352877	MYRFL
12	70636774	70748773	CNOT2
12	70760070	70828072	KCNMB4
12	70909646	71031220	PTPRB
12	71031853	71314518	PTPRR
12	71518865	71835678	TSPAN8
12	71833578	71980090	LGR5
12	72003252	72061505	ZFC3H1
12	72058081	72074424	THAP2
12	72067984	72092748	AC073612.1
12	72079862	72098827	TMEM19
12	72148643	72194066	RAB21
12	72233487	72321028	TBC1D15
12	72332625	72580398	TPH2
12	72481046	73064538	TRHDE
12	74931615	74939210	ATXN7L3B
12	75433857	75603648	KCNC2
12	75669759	75784708	CAPS2
12	75728450	75764340	GLIPR1L1
12	75784869	75826468	GLIPR1L2
12	75874533	75897643	GLIPR1
12	75884643	75905416	KRR1
12	76419227	76427712	PHLDA1
12	76430365	76478738	NAP1L1
12	76738254	76742195	BBS10
12	76745577	76953589	OSBPL8
12	77157368	77247476	ZDHHC17
12	77252489	77272803	CSRP2
12	77415028	77459349	E2F7
12	77718421	78606790	NAV3
12	79257773	79845788	SYT1
12	79968759	80084744	PAWR
12	80167343	80329240	PPP1R12A
12	80493317	80774659	OTOGL
12	80799774	81072802	PTPRQ
12	81101413	81103253	MYF6
12	81110691	81113450	MYF5
12	81186299	81331704	LIN7A
12	81330193	81654989	ACSS3
12	81651754	82153332	PPFIA2
12	82617460	82752584	CCDC59
12	82752307	82873018	METTL25
12	83080659	83528649	TMTC2
12	85253270	85307394	SLC6A15
12	85408090	85430055	TSPAN19
12	85430092	85658235	LRRIQ1
12	85673998	85695562	ALX1
12	86194481	86230187	RASSF9
12	86268073	86276770	NTS
12	86349445	87232681	MGAT4C
12	88373812	88427814	C12orf50
12	88427623	88443937	C12orf29
12	88442791	88535865	CEP290
12	88536073	88593664	TMTC3
12	88886570	88974628	KITLG
12	89741012	89746278	DUSP6
12	89813495	89919824	POC1B
12	89913185	89920039	POC1B-GALNT4
12	89913189	89918573	GALNT4
12	89981826	90103077	ATP2B1
